ProductKey,Product Name,Brand,Color,Unit Cost USD,Unit Price USD,SubcategoryKey,Subcategory,CategoryKey,Category,Revenue USD,Profit USD
1814,MGS Zoo Tycoon2009 E170,Tailspin Toys,Blue,16.31,32.0,702,Download Games,7,Games and Toys,32.0,15.690000000000001
1815,MGS MechWarrior 4:Knight2009 E171,Tailspin Toys,Blue,16.31,32.0,702,Download Games,7,Games and Toys,64.0,31.380000000000003
1816,MGS Age of Empires II Gold Edition2009 E172,Tailspin Toys,Blue,16.31,32.0,702,Download Games,7,Games and Toys,96.0,47.07000000000001
1817,MGS MechCommander 2009 E173,Tailspin Toys,Blue,16.31,32.0,702,Download Games,7,Games and Toys,32.0,15.690000000000001
1818,MGS Train Simulator 2009 E174,Tailspin Toys,Blue,16.31,32.0,702,Download Games,7,Games and Toys,96.0,47.07000000000001
1819,MGS MechWarrior 4: Vengeance 2009 E175,Tailspin Toys,Blue,16.31,32.0,702,Download Games,7,Games and Toys,96.0,47.07000000000001
1820,MGS Return of Arcade Anniversary Edition 2009 E176,Tailspin Toys,Blue,16.31,32.0,702,Download Games,7,Games and Toys,256.0,125.52000000000001
1821,MGS Combat Flight Simulator 2009 E177,Tailspin Toys,Blue,16.31,32.0,702,Download Games,7,Games and Toys,32.0,15.690000000000001
1822,MGS Age of Empires II: The Conquerors Expansion 2009 E178,Tailspin Toys,Blue,16.31,32.0,702,Download Games,7,Games and Toys,96.0,47.07000000000001
1823,MGS Flight Simulator 2009 E179,Tailspin Toys,Blue,16.31,32.0,702,Download Games,7,Games and Toys,224.0,109.83000000000001
1824,MGS Age of Empires II: The Age of Kings 2009 E180,Tailspin Toys,Blue,16.31,32.0,702,Download Games,7,Games and Toys,32.0,15.690000000000001
1825,MGS Age of Empires Expansion: The Rise of Rome 2009 E181,Tailspin Toys,Blue,16.31,32.0,702,Download Games,7,Games and Toys,64.0,31.380000000000003
1826,"MGS Age of Empires, 2009 E182",Tailspin Toys,Blue,16.31,32.0,702,Download Games,7,Games and Toys,96.0,47.07000000000001
1827,Litware Washer & Dryer 27in L420 White,Litware,White,878.66,2652.0,801,Washers & Dryers,8,Home Appliances,2652.0,1773.3400000000001
1828,Litware Washer & Dryer 25.5in M350 White,Litware,White,914.67,1989.0,801,Washers & Dryers,8,Home Appliances,9945.0,5371.650000000001
1829,Litware Washer & Dryer 24in M260 White,Litware,White,836.03,1818.0,801,Washers & Dryers,8,Home Appliances,3636.0,1963.94
1830,Litware Washer & Dryer 21in E214 White,Litware,White,815.22,1599.0,801,Washers & Dryers,8,Home Appliances,6396.0,3135.12
1831,Litware Washer & Dryer 15.5in E150 White,Litware,White,509.32,999.0,801,Washers & Dryers,8,Home Appliances,999.0,489.68
1832,Litware Washer & Dryer 27in L420 Silver,Litware,Silver,878.66,2652.0,801,Washers & Dryers,8,Home Appliances,2652.0,1773.3400000000001
1833,Litware Washer & Dryer 25.5in M350 Silver,Litware,Silver,914.67,1989.0,801,Washers & Dryers,8,Home Appliances,9945.0,5371.650000000001
1834,Litware Washer & Dryer 24in M260 Silver,Litware,Silver,836.03,1818.0,801,Washers & Dryers,8,Home Appliances,18180.0,9819.7
1835,Litware Washer & Dryer 21in E214 Silver,Litware,Silver,815.22,1599.0,801,Washers & Dryers,8,Home Appliances,1599.0,783.78
1836,Litware Washer & Dryer 15.5in E150 Silver,Litware,Silver,509.32,999.0,801,Washers & Dryers,8,Home Appliances,999.0,489.68
1837,Litware Washer & Dryer 27in L420 Blue,Litware,Blue,878.66,2652.0,801,Washers & Dryers,8,Home Appliances,10608.0,7093.360000000001
1838,Litware Washer & Dryer 25.5in M350 Blue,Litware,Blue,914.67,1989.0,801,Washers & Dryers,8,Home Appliances,3978.0,2148.66
1839,Litware Washer & Dryer 24in M260 Blue,Litware,Blue,836.03,1818.0,801,Washers & Dryers,8,Home Appliances,3636.0,1963.94
1840,Litware Washer & Dryer 21in E214 Blue,Litware,Blue,815.22,1599.0,801,Washers & Dryers,8,Home Appliances,1599.0,783.78
1841,Litware Washer & Dryer 15.5in E150 Blue,Litware,Blue,509.32,999.0,801,Washers & Dryers,8,Home Appliances,1998.0,979.36
1842,Litware Washer & Dryer 27in L420 Green,Litware,Green,878.66,2652.0,801,Washers & Dryers,8,Home Appliances,15912.0,10640.04
1843,Litware Washer & Dryer 25.5in M350 Green,Litware,Green,914.67,1989.0,801,Washers & Dryers,8,Home Appliances,3978.0,2148.66
1844,Litware Washer & Dryer 24in M260 Green,Litware,Green,836.03,1818.0,801,Washers & Dryers,8,Home Appliances,5454.0,2945.91
1845,Litware Washer & Dryer 21in E214 Green,Litware,Green,815.22,1599.0,801,Washers & Dryers,8,Home Appliances,15990.0,7837.799999999999
1846,Litware Washer & Dryer 15.5in E150 Green,Litware,Green,509.32,999.0,801,Washers & Dryers,8,Home Appliances,999.0,489.68
1847,NT Washer & Dryer 27in L2700 White,Northwind Traders,White,878.96,2652.9,801,Washers & Dryers,8,Home Appliances,18570.3,12417.579999999998
1848,NT Washer & Dryer 25.5in M2550 White,Northwind Traders,White,915.08,1989.9,801,Washers & Dryers,8,Home Appliances,7959.6,4299.280000000001
1849,NT Washer & Dryer 24in M2400 White,Northwind Traders,White,836.45,1818.9,801,Washers & Dryers,8,Home Appliances,9094.5,4912.25
1850,NT Washer & Dryer 21in E2100 White,Northwind Traders,White,815.68,1599.9,801,Washers & Dryers,8,Home Appliances,3199.8,1568.4400000000003
1851,NT Washer & Dryer 15.5in E1550 White,Northwind Traders,White,509.78,999.9,801,Washers & Dryers,8,Home Appliances,999.9,490.12
1852,NT Washer & Dryer 27in L2700 Silver,Northwind Traders,Silver,878.96,2652.9,801,Washers & Dryers,8,Home Appliances,2652.9,1773.94
1853,NT Washer & Dryer 25.5in M2550 Silver,Northwind Traders,Silver,915.08,1989.9,801,Washers & Dryers,8,Home Appliances,7959.6,4299.280000000001
1854,NT Washer & Dryer 24in M2400 Silver,Northwind Traders,Silver,836.45,1818.9,801,Washers & Dryers,8,Home Appliances,9094.5,4912.25
1855,NT Washer & Dryer 21in E2100 Silver,Northwind Traders,Silver,815.68,1599.9,801,Washers & Dryers,8,Home Appliances,1599.9,784.2200000000001
1856,NT Washer & Dryer 15.5in E1550 Silver,Northwind Traders,Silver,509.78,999.9,801,Washers & Dryers,8,Home Appliances,999.9,490.12
1857,NT Washer & Dryer 27in L2700 Blue,Northwind Traders,Blue,878.96,2652.9,801,Washers & Dryers,8,Home Appliances,10611.6,7095.76
1858,NT Washer & Dryer 25.5in M2550 Blue,Northwind Traders,Blue,915.08,1989.9,801,Washers & Dryers,8,Home Appliances,7959.6,4299.280000000001
1859,NT Washer & Dryer 24in M2400 Blue,Northwind Traders,Blue,836.45,1818.9,801,Washers & Dryers,8,Home Appliances,1818.9,982.45
1860,NT Washer & Dryer 21in E2100 Blue,Northwind Traders,Blue,815.68,1599.9,801,Washers & Dryers,8,Home Appliances,3199.8,1568.4400000000003
1861,NT Washer & Dryer 15.5in E1550 Blue,Northwind Traders,Blue,509.78,999.9,801,Washers & Dryers,8,Home Appliances,1999.8,980.24
1862,NT Washer & Dryer 27in L2700 Green,Northwind Traders,Green,878.96,2652.9,801,Washers & Dryers,8,Home Appliances,5305.8,3547.88
1863,NT Washer & Dryer 25.5in M2550 Green,Northwind Traders,Green,915.08,1989.9,801,Washers & Dryers,8,Home Appliances,1989.9,1074.8200000000002
1864,NT Washer & Dryer 24in M2400 Green,Northwind Traders,Green,836.45,1818.9,801,Washers & Dryers,8,Home Appliances,1818.9,982.45
1865,NT Washer & Dryer 21in E2100 Green,Northwind Traders,Green,815.68,1599.9,801,Washers & Dryers,8,Home Appliances,4799.700000000001,2352.6600000000008
1866,NT Washer & Dryer 15.5in E1550 Green,Northwind Traders,Green,509.78,999.9,801,Washers & Dryers,8,Home Appliances,2999.7,1470.36
1867,Contoso Washer & Dryer 27in L270 White,Contoso,White,878.66,2652.0,801,Washers & Dryers,8,Home Appliances,18564.0,12413.380000000001
1868,Contoso Washer & Dryer 25.5in M255 White,Contoso,White,914.67,1989.0,801,Washers & Dryers,8,Home Appliances,7956.0,4297.32
1869,Contoso Washer & Dryer 24in M240 White,Contoso,White,836.03,1818.0,801,Washers & Dryers,8,Home Appliances,1818.0,981.97
1870,Contoso Washer & Dryer 21in E210 White,Contoso,White,815.22,1599.0,801,Washers & Dryers,8,Home Appliances,12792.0,6270.24
1871,Contoso Washer & Dryer 15.5in E155 White,Contoso,White,509.32,999.0,801,Washers & Dryers,8,Home Appliances,6993.0,3427.76
1872,Contoso Washer & Dryer 27in L270 Silver,Contoso,Silver,878.66,2652.0,801,Washers & Dryers,8,Home Appliances,18564.0,12413.380000000001
1873,Contoso Washer & Dryer 25.5in M255 Silver,Contoso,Silver,914.67,1989.0,801,Washers & Dryers,8,Home Appliances,1989.0,1074.33
1874,Contoso Washer & Dryer 24in M240 Silver,Contoso,Silver,836.03,1818.0,801,Washers & Dryers,8,Home Appliances,7272.0,3927.88
1875,Contoso Washer & Dryer 21in E210 Silver,Contoso,Silver,815.22,1599.0,801,Washers & Dryers,8,Home Appliances,6396.0,3135.12
1876,Contoso Washer & Dryer 15.5in E155 Silver,Contoso,Silver,509.32,999.0,801,Washers & Dryers,8,Home Appliances,5994.0,2938.08
1877,Contoso Washer & Dryer 27in L270 Blue,Contoso,Blue,878.66,2652.0,801,Washers & Dryers,8,Home Appliances,23868.0,15960.060000000001
1878,Contoso Washer & Dryer 25.5in M255 Blue,Contoso,Blue,914.67,1989.0,801,Washers & Dryers,8,Home Appliances,5967.0,3222.9900000000002
1879,Contoso Washer & Dryer 24in M240 Blue,Contoso,Blue,836.03,1818.0,801,Washers & Dryers,8,Home Appliances,3636.0,1963.94
1880,Contoso Washer & Dryer 21in E210 Blue,Contoso,Blue,815.22,1599.0,801,Washers & Dryers,8,Home Appliances,1599.0,783.78
1881,Contoso Washer & Dryer 15.5in E155 Blue,Contoso,Blue,509.32,999.0,801,Washers & Dryers,8,Home Appliances,999.0,489.68
1882,Contoso Washer & Dryer 27in L270 Green,Contoso,Green,878.66,2652.0,801,Washers & Dryers,8,Home Appliances,2652.0,1773.3400000000001
1883,Contoso Washer & Dryer 25.5in M255 Green,Contoso,Green,914.67,1989.0,801,Washers & Dryers,8,Home Appliances,17901.0,9668.970000000001
1884,Contoso Washer & Dryer 24in M240 Green,Contoso,Green,836.03,1818.0,801,Washers & Dryers,8,Home Appliances,5454.0,2945.91
1885,Contoso Washer & Dryer 21in E210 Green,Contoso,Green,815.22,1599.0,801,Washers & Dryers,8,Home Appliances,11193.0,5486.46
1886,Contoso Washer & Dryer 15.5in E155 Green,Contoso,Green,509.32,999.0,801,Washers & Dryers,8,Home Appliances,7992.0,3917.44
1887,Contoso Washer & Dryer 27in L270 Red,Contoso,Red,878.66,2652.0,801,Washers & Dryers,8,Home Appliances,7956.0,5320.02
1888,Contoso Washer & Dryer 25.5in M255 Red,Contoso,Red,914.67,1989.0,801,Washers & Dryers,8,Home Appliances,5967.0,3222.9900000000002
1889,Contoso Washer & Dryer 24in M240 Red,Contoso,Red,836.03,1818.0,801,Washers & Dryers,8,Home Appliances,16362.0,8837.73
1890,Contoso Washer & Dryer 21in E210 Red,Contoso,Red,815.22,1599.0,801,Washers & Dryers,8,Home Appliances,1599.0,783.78
1891,Contoso Washer & Dryer 15.5in E155 Red,Contoso,Red,509.32,999.0,801,Washers & Dryers,8,Home Appliances,1998.0,979.36
1892,Contoso Washer & Dryer 27in L270 Pink,Contoso,Pink,878.66,2652.0,801,Washers & Dryers,8,Home Appliances,13260.0,8866.7
1893,Contoso Washer & Dryer 25.5in M255 Pink,Contoso,Pink,914.67,1989.0,801,Washers & Dryers,8,Home Appliances,3978.0,2148.66
1894,Contoso Washer & Dryer 24in M240 Pink,Contoso,Pink,836.03,1818.0,801,Washers & Dryers,8,Home Appliances,7272.0,3927.88
1895,Contoso Washer & Dryer 21in E210 Pink,Contoso,Pink,815.22,1599.0,801,Washers & Dryers,8,Home Appliances,3198.0,1567.56
1896,Contoso Washer & Dryer 15.5in E155 Pink,Contoso,Pink,509.32,999.0,801,Washers & Dryers,8,Home Appliances,999.0,489.68
1897,Fabrikam Refrigerator 24.7CuFt X9800 White,Fabrikam,White,1060.22,3199.99,802,Refrigerators,8,Home Appliances,22399.93,14978.39
1898,Fabrikam Refrigerator 19CuFt M7600 White,Fabrikam,White,413.42,899.0,802,Refrigerators,8,Home Appliances,1798.0,971.16
1899,Fabrikam Refrigerator 9.7CuFt M5600 White,Fabrikam,White,226.71,493.0,802,Refrigerators,8,Home Appliances,493.0,266.28999999999996
1900,Fabrikam Refrigerator 4.6CuFt E2800 White,Fabrikam,White,152.94,299.99,802,Refrigerators,8,Home Appliances,299.99,147.05
1901,Fabrikam Refrigerator 3.2CuFt E1600 White,Fabrikam,White,142.75,279.99,802,Refrigerators,8,Home Appliances,1959.93,960.6800000000001
1902,Fabrikam Refrigerator 1.7CuFt E1200 White,Fabrikam,White,66.27,129.99,802,Refrigerators,8,Home Appliances,909.9300000000001,446.0400000000001
1903,Fabrikam Refrigerator 24.7CuFt X9800 Brown,Fabrikam,Brown,1060.22,3199.99,802,Refrigerators,8,Home Appliances,3199.99,2139.7699999999995
1904,Fabrikam Refrigerator 19CuFt M7600 Brown,Fabrikam,Brown,413.42,899.0,802,Refrigerators,8,Home Appliances,899.0,485.58
1905,Fabrikam Refrigerator 9.7CuFt M5600 Brown,Fabrikam,Brown,226.71,493.0,802,Refrigerators,8,Home Appliances,2958.0,1597.74
1906,Fabrikam Refrigerator 4.6CuFt E2800 Brown,Fabrikam,Brown,152.94,299.99,802,Refrigerators,8,Home Appliances,2099.9300000000003,1029.3500000000004
1907,Fabrikam Refrigerator 3.2CuFt E1600 Brown,Fabrikam,Brown,142.75,279.99,802,Refrigerators,8,Home Appliances,279.99,137.24
1908,Fabrikam Refrigerator 1.7CuFt E1200 Brown,Fabrikam,Brown,66.27,129.99,802,Refrigerators,8,Home Appliances,259.98,127.44000000000003
1909,Fabrikam Refrigerator 24.7CuFt X9800 Silver,Fabrikam,Silver,1060.22,3199.99,802,Refrigerators,8,Home Appliances,3199.99,2139.7699999999995
1910,Fabrikam Refrigerator 19CuFt M7600 Silver,Fabrikam,Silver,413.42,899.0,802,Refrigerators,8,Home Appliances,2697.0,1456.74
1911,Fabrikam Refrigerator 9.7CuFt M5600 Silver,Fabrikam,Silver,226.71,493.0,802,Refrigerators,8,Home Appliances,1972.0,1065.1599999999999
1912,Fabrikam Refrigerator 4.6CuFt E2800 Silver,Fabrikam,Silver,152.94,299.99,802,Refrigerators,8,Home Appliances,299.99,147.05
1913,Fabrikam Refrigerator 3.2CuFt E1600 Silver,Fabrikam,Silver,142.75,279.99,802,Refrigerators,8,Home Appliances,279.99,137.24
1914,Fabrikam Refrigerator 1.7CuFt E1200 Silver,Fabrikam,Silver,66.27,129.99,802,Refrigerators,8,Home Appliances,259.98,127.44000000000003
1915,Fabrikam Refrigerator 24.7CuFt X9800 Green,Fabrikam,Green,1060.22,3199.99,802,Refrigerators,8,Home Appliances,9599.97,6419.3099999999995
1916,Fabrikam Refrigerator 19CuFt M7600 Green,Fabrikam,Green,413.42,899.0,802,Refrigerators,8,Home Appliances,7192.0,3884.64
1917,Fabrikam Refrigerator 9.7CuFt M5600 Green,Fabrikam,Green,226.71,493.0,802,Refrigerators,8,Home Appliances,4930.0,2662.9
1918,Fabrikam Refrigerator 4.6CuFt E2800 Green,Fabrikam,Green,152.94,299.99,802,Refrigerators,8,Home Appliances,1799.94,882.3000000000001
1919,Fabrikam Refrigerator 3.2CuFt E1600 Green,Fabrikam,Green,142.75,279.99,802,Refrigerators,8,Home Appliances,1679.94,823.44
1920,Fabrikam Refrigerator 1.7CuFt E1200 Green,Fabrikam,Green,66.27,129.99,802,Refrigerators,8,Home Appliances,909.9300000000001,446.0400000000001
1921,Fabrikam Refrigerator 24.7CuFt X9800 Blue,Fabrikam,Blue,1060.22,3199.99,802,Refrigerators,8,Home Appliances,3199.99,2139.7699999999995
1922,Fabrikam Refrigerator 19CuFt M7600 Blue,Fabrikam,Blue,413.42,899.0,802,Refrigerators,8,Home Appliances,1798.0,971.16
1923,Fabrikam Refrigerator 9.7CuFt M5600 Blue,Fabrikam,Blue,226.71,493.0,802,Refrigerators,8,Home Appliances,986.0,532.5799999999999
1924,Fabrikam Refrigerator 4.6CuFt E2800 Blue,Fabrikam,Blue,152.94,299.99,802,Refrigerators,8,Home Appliances,2099.9300000000003,1029.3500000000004
1925,Fabrikam Refrigerator 3.2CuFt E1600 Blue,Fabrikam,Blue,142.75,279.99,802,Refrigerators,8,Home Appliances,1119.96,548.96
1926,Fabrikam Refrigerator 1.7CuFt E1200 Blue,Fabrikam,Blue,66.27,129.99,802,Refrigerators,8,Home Appliances,129.99,63.72000000000001
1927,Fabrikam Refrigerator 24.7CuFt X9800 Grey,Fabrikam,Grey,1060.22,3199.99,802,Refrigerators,8,Home Appliances,25599.92,17118.159999999996
1928,Fabrikam Refrigerator 19CuFt M7600 Grey,Fabrikam,Grey,413.42,899.0,802,Refrigerators,8,Home Appliances,1798.0,971.16
1929,Fabrikam Refrigerator 9.7CuFt M5600 Grey,Fabrikam,Grey,226.71,493.0,802,Refrigerators,8,Home Appliances,2465.0,1331.45
1930,Fabrikam Refrigerator 4.6CuFt E2800 Grey,Fabrikam,Grey,152.94,299.99,802,Refrigerators,8,Home Appliances,299.99,147.05
1931,Fabrikam Refrigerator 3.2CuFt E1600 Grey,Fabrikam,Grey,142.75,279.99,802,Refrigerators,8,Home Appliances,559.98,274.48
1932,Fabrikam Refrigerator 1.7CuFt E1200 Grey,Fabrikam,Grey,66.27,129.99,802,Refrigerators,8,Home Appliances,519.96,254.88000000000005
1933,Fabrikam Refrigerator 24.7CuFt X9800 Orange,Fabrikam,Orange,1060.22,3199.99,802,Refrigerators,8,Home Appliances,3199.99,2139.7699999999995
1934,Fabrikam Refrigerator 19CuFt M7600 Orange,Fabrikam,Orange,413.42,899.0,802,Refrigerators,8,Home Appliances,1798.0,971.16
1935,Fabrikam Refrigerator 9.7CuFt M5600 Orange,Fabrikam,Orange,226.71,493.0,802,Refrigerators,8,Home Appliances,493.0,266.28999999999996
1936,Fabrikam Refrigerator 4.6CuFt E2800 Orange,Fabrikam,Orange,152.94,299.99,802,Refrigerators,8,Home Appliances,599.98,294.1
1937,Fabrikam Refrigerator 3.2CuFt E1600 Orange,Fabrikam,Orange,142.75,279.99,802,Refrigerators,8,Home Appliances,1679.94,823.44
1938,Fabrikam Refrigerator 1.7CuFt E1200 Orange,Fabrikam,Orange,66.27,129.99,802,Refrigerators,8,Home Appliances,259.98,127.44000000000003
1939,Litware Refrigerator 24.7CuFt X980 White,Litware,White,1060.22,3199.99,802,Refrigerators,8,Home Appliances,9599.97,6419.3099999999995
1940,Litware Refrigerator 19CuFt M760 White,Litware,White,413.42,899.0,802,Refrigerators,8,Home Appliances,2697.0,1456.74
1941,Litware Refrigerator 9.7CuFt M560 White,Litware,White,226.71,493.0,802,Refrigerators,8,Home Appliances,986.0,532.5799999999999
1942,Litware Refrigerator 4.6CuFt E280 White,Litware,White,152.94,299.99,802,Refrigerators,8,Home Appliances,1499.95,735.25
1943,Litware Refrigerator 3.2CuFt E160 White,Litware,White,142.75,279.99,802,Refrigerators,8,Home Appliances,839.97,411.72
1944,Litware Refrigerator 1.7CuFt E120 White,Litware,White,66.27,129.99,802,Refrigerators,8,Home Appliances,259.98,127.44000000000003
1945,Litware Refrigerator 24.7CuFt X980 Brown,Litware,Brown,1060.22,3199.99,802,Refrigerators,8,Home Appliances,3199.99,2139.7699999999995
1946,Litware Refrigerator 19CuFt M760 Brown,Litware,Brown,413.42,899.0,802,Refrigerators,8,Home Appliances,2697.0,1456.74
1947,Litware Refrigerator 9.7CuFt M560 Brown,Litware,Brown,226.71,493.0,802,Refrigerators,8,Home Appliances,493.0,266.28999999999996
1948,Litware Refrigerator 4.6CuFt E280 Brown,Litware,Brown,152.94,299.99,802,Refrigerators,8,Home Appliances,1799.94,882.3000000000001
1949,Litware Refrigerator 3.2CuFt E160 Brown,Litware,Brown,142.75,279.99,802,Refrigerators,8,Home Appliances,559.98,274.48
1950,Litware Refrigerator 1.7CuFt E120 Brown,Litware,Brown,66.27,129.99,802,Refrigerators,8,Home Appliances,389.97,191.16000000000003
1951,Litware Refrigerator 24.7CuFt X980 Silver,Litware,Silver,1060.22,3199.99,802,Refrigerators,8,Home Appliances,3199.99,2139.7699999999995
1952,Litware Refrigerator 19CuFt M760 Silver,Litware,Silver,413.42,899.0,802,Refrigerators,8,Home Appliances,1798.0,971.16
1953,Litware Refrigerator 9.7CuFt M560 Silver,Litware,Silver,226.71,493.0,802,Refrigerators,8,Home Appliances,986.0,532.5799999999999
1954,Litware Refrigerator 4.6CuFt E280 Silver,Litware,Silver,152.94,299.99,802,Refrigerators,8,Home Appliances,299.99,147.05
1955,Litware Refrigerator 3.2CuFt E160 Silver,Litware,Silver,142.75,279.99,802,Refrigerators,8,Home Appliances,1959.93,960.6800000000001
1956,Litware Refrigerator 1.7CuFt E120 Silver,Litware,Silver,66.27,129.99,802,Refrigerators,8,Home Appliances,519.96,254.88000000000005
1957,Litware Refrigerator 24.7CuFt X980 Green,Litware,Green,1060.22,3199.99,802,Refrigerators,8,Home Appliances,3199.99,2139.7699999999995
1958,Litware Refrigerator 19CuFt M760 Green,Litware,Green,413.42,899.0,802,Refrigerators,8,Home Appliances,6293.0,3399.06
1959,Litware Refrigerator 9.7CuFt M560 Green,Litware,Green,226.71,493.0,802,Refrigerators,8,Home Appliances,986.0,532.5799999999999
1960,Litware Refrigerator 4.6CuFt E280 Green,Litware,Green,152.94,299.99,802,Refrigerators,8,Home Appliances,1199.96,588.2
1961,Litware Refrigerator 3.2CuFt E160 Green,Litware,Green,142.75,279.99,802,Refrigerators,8,Home Appliances,559.98,274.48
1962,Litware Refrigerator 1.7CuFt E120 Green,Litware,Green,66.27,129.99,802,Refrigerators,8,Home Appliances,519.96,254.88000000000005
1963,Litware Refrigerator 24.7CuFt X980 Blue,Litware,Blue,1060.22,3199.99,802,Refrigerators,8,Home Appliances,6399.98,4279.539999999999
1964,Litware Refrigerator 19CuFt M760 Blue,Litware,Blue,413.42,899.0,802,Refrigerators,8,Home Appliances,2697.0,1456.74
1965,Litware Refrigerator 9.7CuFt M560 Blue,Litware,Blue,226.71,493.0,802,Refrigerators,8,Home Appliances,493.0,266.28999999999996
1966,Litware Refrigerator 4.6CuFt E280 Blue,Litware,Blue,152.94,299.99,802,Refrigerators,8,Home Appliances,599.98,294.1
1967,Litware Refrigerator 3.2CuFt E160 Blue,Litware,Blue,142.75,279.99,802,Refrigerators,8,Home Appliances,559.98,274.48
1968,Litware Refrigerator 1.7CuFt E120 Blue,Litware,Blue,66.27,129.99,802,Refrigerators,8,Home Appliances,259.98,127.44000000000003
1969,Litware Refrigerator 24.7CuFt X980 Grey,Litware,Grey,1060.22,3199.99,802,Refrigerators,8,Home Appliances,3199.99,2139.7699999999995
1970,Litware Refrigerator 19CuFt M760 Grey,Litware,Grey,413.42,899.0,802,Refrigerators,8,Home Appliances,1798.0,971.16
1971,Litware Refrigerator 9.7CuFt M560 Grey,Litware,Grey,226.71,493.0,802,Refrigerators,8,Home Appliances,493.0,266.28999999999996
1972,Litware Refrigerator 4.6CuFt E280 Grey,Litware,Grey,152.94,299.99,802,Refrigerators,8,Home Appliances,299.99,147.05
1973,Litware Refrigerator 3.2CuFt E160 Grey,Litware,Grey,142.75,279.99,802,Refrigerators,8,Home Appliances,1399.95,686.2
1974,Litware Refrigerator 1.7CuFt E120 Grey,Litware,Grey,66.27,129.99,802,Refrigerators,8,Home Appliances,129.99,63.72000000000001
1975,Litware Refrigerator L1200 Orange,Litware,Orange,1060.22,3199.99,802,Refrigerators,8,Home Appliances,15999.949999999999,10698.849999999999
1976,Litware Refrigerator 19CuFt M760 Orange,Litware,Orange,413.42,899.0,802,Refrigerators,8,Home Appliances,1798.0,971.16
1977,Litware Refrigerator 9.7CuFt M560 Orange,Litware,Orange,226.71,493.0,802,Refrigerators,8,Home Appliances,1479.0,798.87
1978,Litware Refrigerator 4.6CuFt E280 Orange,Litware,Orange,152.94,299.99,802,Refrigerators,8,Home Appliances,599.98,294.1
1979,Litware Refrigerator 3.2CuFt E160 Orange,Litware,Orange,142.75,279.99,802,Refrigerators,8,Home Appliances,279.99,137.24
1980,Litware Refrigerator 1.7CuFt E120 Orange,Litware,Orange,66.27,129.99,802,Refrigerators,8,Home Appliances,129.99,63.72000000000001
1981,Litware Refrigerator 19CuFt M760 Red,Litware,Red,413.42,899.0,802,Refrigerators,8,Home Appliances,8990.0,4855.8
1982,Litware Refrigerator 9.7CuFt M560 Red,Litware,Red,226.71,493.0,802,Refrigerators,8,Home Appliances,493.0,266.28999999999996
1983,Fabrikam Microwave 1.5CuFt X1100 White,Fabrikam,White,220.64,665.94,803,Microwaves,8,Home Appliances,1331.88,890.6000000000001
1984,Fabrikam Microwave 2.2CuFt M1250 White,Fabrikam,White,91.97,199.99,803,Microwaves,8,Home Appliances,399.98,216.04000000000002
1985,Fabrikam Microwave 1.6CuFt M1250 White,Fabrikam,White,82.77,179.99,803,Microwaves,8,Home Appliances,1439.92,777.7600000000001
1986,Fabrikam Microwave 1.0CuFt E1100 White,Fabrikam,White,71.37,139.99,803,Microwaves,8,Home Appliances,419.97,205.86
1987,Fabrikam Microwave 0.9CuFt E0900 White,Fabrikam,White,50.98,99.99,803,Microwaves,8,Home Appliances,299.96999999999997,147.02999999999997
1988,Fabrikam Microwave 0.8CuFt E0800 White,Fabrikam,White,48.43,94.99,803,Microwaves,8,Home Appliances,569.9399999999999,279.35999999999996
1989,Fabrikam Microwave 1.5CuFt X1100 Silver,Fabrikam,Silver,220.64,665.94,803,Microwaves,8,Home Appliances,2663.76,1781.2000000000003
1990,Fabrikam Microwave 2.2CuFt M1250 Silver,Fabrikam,Silver,91.97,199.99,803,Microwaves,8,Home Appliances,799.96,432.08000000000004
1991,Fabrikam Microwave 1.6CuFt M1250 Silver,Fabrikam,Silver,82.77,179.99,803,Microwaves,8,Home Appliances,179.99,97.22000000000001
1992,Fabrikam Microwave 1.0CuFt E1100 Silver,Fabrikam,Silver,71.37,139.99,803,Microwaves,8,Home Appliances,699.95,343.1
1993,Fabrikam Microwave 0.9CuFt E0900 Silver,Fabrikam,Silver,50.98,99.99,803,Microwaves,8,Home Appliances,199.98,98.02
1994,Fabrikam Microwave 0.8CuFt E0800 Silver,Fabrikam,Silver,48.43,94.99,803,Microwaves,8,Home Appliances,379.96,186.23999999999998
1995,Fabrikam Microwave 1.5CuFt X1100 Grey,Fabrikam,Grey,220.64,665.94,803,Microwaves,8,Home Appliances,1997.8200000000002,1335.9
1996,Fabrikam Microwave 2.2CuFt M1250 Grey,Fabrikam,Grey,91.97,199.99,803,Microwaves,8,Home Appliances,199.99,108.02000000000001
1997,Fabrikam Microwave 1.6CuFt M1250 Grey,Fabrikam,Grey,82.77,179.99,803,Microwaves,8,Home Appliances,179.99,97.22000000000001
1998,Fabrikam Microwave 1.0CuFt E1100 Grey,Fabrikam,Grey,71.37,139.99,803,Microwaves,8,Home Appliances,139.99,68.62
1999,Fabrikam Microwave 0.9CuFt E0900 Grey,Fabrikam,Grey,50.98,99.99,803,Microwaves,8,Home Appliances,699.93,343.07
2000,Fabrikam Microwave 0.8CuFt E0800 Grey,Fabrikam,Grey,48.43,94.99,803,Microwaves,8,Home Appliances,94.99,46.559999999999995
2001,Fabrikam Microwave 1.5CuFt X1100 Red,Fabrikam,Red,220.64,665.94,803,Microwaves,8,Home Appliances,1997.8200000000002,1335.9
